7.2576,6.2556,1.7876
7.296,6.2555,1.7875
7.3344,6.2555,1.7875
7.3728,6.2554,1.7874
7.4112,6.2553,1.7873
7.4496,6.2552,1.7872
7.488,6.2551,1.7871
7.5264,6.255,1.787
7.5648,6.2549,1.7869
7.6032,6.2547,1.7867
7.6416,6.2546,1.7866
7.68,6.2545,1.7865
7.7184,6.2543,1.7863
7.7568,6.2542,1.7862
7.7952,6.254,1.786
7.8336,6.2539,1.7859
7.872,6.2538,1.7858
7.9104,6.2536,1.7856
7.9488,6.2535,1.7855
7.9872,6.2534,1.7854
8.0256,6.2533,1.7853
8.064,6.2532,1.7852
8.1024,6.253,1.785
8.1408,6.2529,1.7849
8.1792,6.2528,1.7848
8.2176,6.2527,1.7847
8.256,6.2525,1.7845
8.2944,6.2524,1.7844
8.3328,6.2522,1.7842
8.3712,6.2521,1.7841
8.4096,6.252,1.784
8.448,6.2518,1.7838
8.4864,6.2517,1.7837
8.5248,6.2516,1.7836
8.5632,6.2515,1.7835
8.6016,6.2514,1.7834
8.64,6.2513,1.7833
8.6784,6.2511,1.7831
8.7168,6.251,1.783
8.7552,6.2509,1.7829
8.7936,6.2508,1.7828
8.832,6.2506,1.7826
8.8704,6.2505,1.7825
8.9088,6.2504,1.7824
8.9472,6.2502,1.7822
8.9856,6.25,1.782
9.024,6.2499,1.7819
9.0624,6.2497,1.7817
9.1008,6.2495,1.7815
9.1392,6.2494,1.7814
9.1776,6.2492,1.7812
9.216,6.249,1.781
9.2544,6.2489,1.7809
9.2928,6.2487,1.7807
9.3312,6.2486,1.7806
9.3696,6.2485,1.7805
9.408,6.2484,1.7804
9.4464,6.2483,1.7803
9.4848,6.2482,1.7802
9.5232,6.2481,1.7801
9.5616,6.248,1.78
9.6,6.2479,1.7799
9.6384,6.2478,1.7798
9.6768,6.2477,1.7797
9.7152,6.2476,1.7796
9.7536,6.2474,1.7794
9.792,6.2473,1.7793
9.8304,6.2472,1.7792
9.8688,6.247,1.779
9.9072,6.2469,1.7789
9.9456,6.2467,1.7787
9.984,6.2466,1.7786
10.0224,6.2465,1.7785
10.0608,6.2463,1.7783
10.0992,6.2462,1.7782
10.1376,6.2461,1.7781
10.176,6.246,1.778
10.2144,6.2458,1.7778
10.2528,6.2457,1.7777
10.2912,6.2456,1.7776
10.3296,6.2454,1.7774
10.368,6.2453,1.7773
10.4064,6.2452,1.7772
10.4448,6.245,1.777
10.4832,6.2449,1.7769
10.5216,6.2447,1.7767
10.56,6.2446,1.7766
10.5984,6.2445,1.7765
10.6368,6.2444,1.7764
10.6752,6.2442,1.7762
10.7136,6.2441,1.7761
10.752,6.244,1.776
10.7904,6.2438,1.7758
10.8288,6.2437,1.7757
10.8672,6.2436,1.7756
10.9056,6.2434,1.7754
10.944,6.2432,1.7752
10.9824,6.243,1.775
11.0208,6.2429,1.7749
11.0592,6.2427,1.7747
11.0976,6.2425,1.7745
11.136,6.2424,1.7744
11.1744,6.2423,1.7743
11.2128,6.2422,1.7742
11.2512,6.2421,1.7741
11.2896,6.2419,1.7739
11.328,6.2418,1.7738
11.3664,6.2417,1.7737
11.4048,6.2416,1.7736
11.4432,6.2415,1.7735
11.4816,6.2414,1.7734
11.52,6.2413,1.7733
11.5584,6.2411,1.7731
11.5968,6.241,1.773
11.6352,6.2409,1.7729
11.6736,6.2408,1.7728
11.712,6.2406,1.7726
11.7504,6.2405,1.7725
11.7888,6.2403,1.7723
11.8272,6.2401,1.7721
11.8656,6.24,1.772
11.904,6.2398,1.7718
11.9424,6.2396,1.7716
11.9808,6.2394,1.7714
12.0192,6.2392,1.7712
12.0576,6.239,1.771
12.096,6.2388,1.7708
12.1344,6.2386,1.7706
12.1728,6.2384,1.7704
12.2112,6.2382,1.7702
12.2496,6.238,1.77
12.288,6.2378,1.7698
12.3264,6.2377,1.7697
12.3648,6.2375,1.7695
12.4032,6.2373,1.7693
12.4416,6.2371,1.7691
12.48,6.2369,1.7689
12.5184,6.2367,1.7687
12.5568,6.2365,1.7685
12.5952,6.2363,1.7683
12.6336,6.2361,1.7681
12.672,6.2359,1.7679
12.7104,6.2357,1.7677
12.7488,6.2355,1.7675
12.7872,6.2353,1.7673
12.8256,6.2351,1.7671
12.864,6.2349,1.7669
12.9024,6.2347,1.7667
12.9408,6.2346,1.7666
12.9792,6.2345,1.7665
13.0176,6.2344,1.7664
13.056,6.2343,1.7663
13.0944,6.2342,1.7662
13.1328,6.2341,1.7661
13.1712,6.234,1.766
13.2096,6.2338,1.7658
13.248,6.2337,1.7657
13.2864,6.2335,1.7655
13.3248,6.2334,1.7654
13.3632,6.2332,1.7652
13.4016,6.233,1.765
13.44,6.2328,1.7648
13.4784,6.2326,1.7646
13.5168,6.2324,1.7644
13.5552,6.2323,1.7643
13.5936,6.2321,1.7641
13.632,6.2319,1.7639
13.6704,6.2317,1.7637
13.7088,6.2315,1.7635
13.7472,6.2312,1.7632
13.7856,6.231,1.763
13.824,6.2308,1.7628
13.8624,6.2306,1.7626
13.9008,6.2304,1.7624
13.9392,6.2303,1.7623
13.9776,6.2301,1.7621
14.016,6.23,1.762
14.0544,6.2299,1.7619
14.0928,6.2299,1.7619
14.1312,6.2298,1.7618
14.1696,6.2297,1.7617
14.208,6.2296,1.7616
14.2464,6.2295,1.7615
14.2848,6.2294,1.7614
14.3232,6.2293,1.7613
14.3616,6.2292,1.7612
14.4,6.2291,1.7611
14.4384,6.229,1.761
14.4768,6.2288,1.7608
14.5152,6.2287,1.7607
14.5536,6.2285,1.7605
14.592,6.2283,1.7603
14.6304,6.2281,1.7601
14.6688,6.2279,1.7599
14.7072,6.2277,1.7597
14.7456,6.2275,1.7595
14.784,6.2273,1.7593
14.8224,6.2272,1.7592
14.8608,6.227,1.759
14.8992,6.2268,1.7588
14.9376,6.2267,1.7587
14.976,6.2265,1.7585
15.0144,6.2263,1.7583
15.0528,6.2261,1.7581
15.0912,6.2259,1.7579
15.1296,6.2257,1.7577
15.168,6.2255,1.7575
15.2064,6.2252,1.7572
15.2448,6.225,1.757
15.2832,6.2248,1.7568
15.3216,6.2245,1.7565
15.36,6.2243,1.7563
15.3984,6.2241,1.7561
15.4368,6.2238,1.7558
15.4752,6.2236,1.7556
15.5136,6.2234,1.7554
15.552,6.2232,1.7552
15.5904,6.223,1.755
15.6288,6.2228,1.7548
15.6672,6.2227,1.7547
15.7056,6.2225,1.7545
15.744,6.2223,1.7543
15.7824,6.2221,1.7541
15.8208,6.2219,1.7539
15.8592,6.2217,1.7537
15.8976,6.2215,1.7535
15.936,6.2214,1.7534
15.9744,6.2212,1.7532
16.0128,6.2211,1.7531
16.0512,6.2209,1.7529
16.0896,6.2207,1.7527
16.128,6.2206,1.7526
16.1664,6.2204,1.7524
16.2048,6.2202,1.7522
16.2432,6.22,1.752
16.2816,6.2198,1.7518
16.32,6.2197,1.7517
16.3584,6.2195,1.7515
16.3968,6.2195,1.7515
16.4352,6.2194,1.7514
16.4736,6.2195,1.7515
16.512,6.2195,1.7515
16.5504,6.2196,1.7516
16.5888,6.2197,1.7517
16.6272,6.2199,1.7519
16.6656,6.22,1.752
16.704,6.22,1.752
16.7424,6.2201,1.7521
16.7808,6.2201,1.7521
16.8192,6.2201,1.7521
16.8576,6.2201,1.7521
16.896,6.2201,1.7521
16.9344,6.2201,1.7521
16.9728,6.2201,1.7521
17.0112,6.2201,1.7521
17.0496,6.22,1.752
17.088,6.22,1.752
17.1264,6.2199,1.7519
17.1648,6.2199,1.7519
17.2032,6.2198,1.7518
17.2416,6.2196,1.7516
17.28,6.2195,1.7515
17.3184,6.2193,1.7513
17.3568,6.2191,1.7511
17.3952,6.2189,1.7509
17.4336,6.2187,1.7507
17.472,6.2184,1.7504
17.5104,6.2182,1.7502
17.5488,6.218,1.75
17.5872,6.2177,1.7497
17.6256,6.2175,1.7495
17.664,6.2173,1.7493
17.7024,6.2171,1.7491
17.7408,6.217,1.749
17.7792,6.2168,1.7488
17.8176,6.2166,1.7486
17.856,6.2164,1.7484
17.8944,6.2162,1.7482
17.9328,6.216,1.748
17.9712,6.2158,1.7478
18.0096,6.2156,1.7476
18.048,6.2154,1.7474
18.0864,6.2153,1.7473
18.1248,6.215,1.747
18.1632,6.2148,1.7468
18.2016,6.2146,1.7466
18.24,6.2144,1.7464
18.2784,6.2142,1.7462
18.3168,6.2139,1.7459
18.3552,6.2137,1.7457
18.3936,6.2135,1.7455
18.432,6.2133,1.7453
18.4704,6.2131,1.7451
18.5088,6.2129,1.7449
18.5472,6.2127,1.7447
18.5856,6.2125,1.7445
18.624,6.2124,1.7444
18.6624,6.2122,1.7442
18.7008,6.2121,1.7441
18.7392,6.2119,1.7439
18.7776,6.2118,1.7438
18.816,6.2117,1.7437
18.8544,6.2115,1.7435
18.8928,6.2114,1.7434
18.9312,6.2113,1.7433
18.9696,6.2112,1.7432
19.008,6.2111,1.7431
19.0464,6.211,1.743
19.0848,6.2109,1.7429
19.1232,6.2108,1.7428
19.1616,6.2106,1.7426
19.2,6.2105,1.7425
19.2384,6.2103,1.7423
19.2768,6.2102,1.7422
19.3152,6.21,1.742
19.3536,6.2098,1.7418
19.392,6.2096,1.7416
19.4304,6.2093,1.7413
19.4688,6.2091,1.7411
19.5072,6.2089,1.7409
19.5456,6.2086,1.7406
19.584,6.2084,1.7404
19.6224,6.2081,1.7401
19.6608,6.2078,1.7398
19.6992,6.2075,1.7395
19.7376,6.2072,1.7392
19.776,6.2069,1.7389
19.8144,6.2066,1.7386
19.8528,6.2063,1.7383
19.8912,6.206,1.738
19.9296,6.2057,1.7377
19.968,6.2055,1.7375
20.0064,6.2052,1.7372
20.0448,6.2049,1.7369
20.0832,6.2047,1.7367
20.1216,6.2045,1.7365
20.16,6.2042,1.7362
20.1984,6.2041,1.7361
20.2368,6.2039,1.7359
20.2752,6.2037,1.7357
20.3136,6.2036,1.7356
20.352,6.2035,1.7355
20.3904,6.2034,1.7354
20.4288,6.2032,1.7352
20.4672,6.2031,1.7351
20.5056,6.203,1.735
20.544,6.2029,1.7349
20.5824,6.2028,1.7348
20.6208,6.2026,1.7346
20.6592,6.2025,1.7345
20.6976,6.2023,1.7343
20.736,6.2022,1.7342
20.7744,6.202,1.734
20.8128,6.2018,1.7338
20.8512,6.2016,1.7336
20.8896,6.2014,1.7334
20.928,6.2011,1.7331
20.9664,6.2009,1.7329
21.0048,6.2007,1.7327
21.0432,6.2005,1.7325
21.0816,6.2003,1.7323
21.12,6.2001,1.7321
21.1584,6.1999,1.7319
21.1968,6.1996,1.7316
21.2352,6.1994,1.7314
21.2736,6.1992,1.7312
21.312,6.199,1.731
21.3504,6.1988,1.7308
21.3888,6.1986,1.7306
21.4272,6.1983,1.7303
21.4656,6.1981,1.7301
21.504,6.1978,1.7298
21.5424,6.1976,1.7296
21.5808,6.1973,1.7293
21.6192,6.197,1.729
21.6576,6.1968,1.7288
21.696,6.1965,1.7285
21.7344,6.1963,1.7283
21.7728,6.1961,1.7281
21.8112,6.1959,1.7279
21.8496,6.1957,1.7277
21.888,6.1955,1.7275
21.9264,6.1953,1.7273
21.9648,6.1952,1.7272
22.0032,6.195,1.727
22.0416,6.1948,1.7268
22.08,6.1947,1.7267
22.1184,6.1945,1.7265
22.1568,6.1943,1.7263
22.1952,6.1942,1.7262
22.2336,6.194,1.726
22.272,6.1938,1.7258
22.3104,6.1936,1.7256
22.3488,6.1934,1.7254
22.3872,6.1932,1.7252
22.4256,6.193,1.725
22.464,6.1928,1.7248
22.5024,6.1927,1.7247
22.5408,6.1925,1.7245
22.5792,6.1924,1.7244
22.6176,6.1922,1.7242
22.656,6.1921,1.7241
22.6944,6.192,1.724
22.7328,6.1919,1.7239
22.7712,6.1918,1.7238
22.8096,6.1916,1.7236
22.848,6.1915,1.7235
22.8864,6.1914,1.7234
22.9248,6.1912,1.7232
22.9632,6.1911,1.7231
23.0016,6.1909,1.7229
23.04,6.1908,1.7228
23.0784,6.1906,1.7226
23.1168,6.1905,1.7225
23.1552,6.1903,1.7223
23.1936,6.1901,1.7221
23.232,6.19,1.722
23.2704,6.1898,1.7218
23.3088,6.1896,1.7216
23.3472,6.1894,1.7214
23.3856,6.1891,1.7211
23.424,6.1889,1.7209
23.4624,6.1887,1.7207
23.5008,6.1885,1.7205
23.5392,6.1883,1.7203
23.5776,6.1881,1.7201
23.616,6.1878,1.7198
23.6544,6.1876,1.7196
23.6928,6.1873,1.7193
23.7312,6.187,1.719
23.7696,6.1868,1.7188
23.808,6.1865,1.7185
23.8464,6.1862,1.7182
23.8848,6.1859,1.7179
23.9232,6.1857,1.7177
23.9616,6.1854,1.7174
24,6.1851,1.7171
24.0384,6.1849,1.7169
24.0768,6.1847,1.7167
24.1152,6.1845,1.7165
24.1536,6.1843,1.7163
24.192,6.1841,1.7161
24.2304,6.1839,1.7159
24.2688,6.1837,1.7157
24.3072,6.1835,1.7155
24.3456,6.1834,1.7154
24.384,6.1832,1.7152
24.4224,6.183,1.715
24.4608,6.1829,1.7149
24.4992,6.1827,1.7147
24.5376,6.1825,1.7145
24.576,6.1823,1.7143
24.6144,6.1822,1.7142
24.6528,6.182,1.714
24.6912,6.1819,1.7139
24.7296,6.1817,1.7137
24.768,6.1816,1.7136
24.8064,6.1815,1.7135
24.8448,6.1813,1.7133
24.8832,6.1812,1.7132
24.9216,6.181,1.713
24.96,6.1809,1.7129
24.9984,6.1807,1.7127
25.0368,6.1806,1.7126
25.0752,6.1804,1.7124
25.1136,6.1802,1.7122
25.152,6.1801,1.7121
25.1904,6.1799,1.7119
25.2288,6.1797,1.7117
25.2672,6.1796,1.7116
25.3056,6.1794,1.7114
25.344,6.1792,1.7112
25.3824,6.1789,1.7109
25.4208,6.1787,1.7107
25.4592,6.1785,1.7105
25.4976,6.1782,1.7102
25.536,6.1779,1.7099
25.5744,6.1777,1.7097
25.6128,6.1774,1.7094
25.6512,6.1772,1.7092
25.6896,6.1769,1.7089
25.728,6.1767,1.7087
25.7664,6.1764,1.7084
25.8048,6.1762,1.7082
25.8432,6.176,1.708
25.8816,6.1758,1.7078
25.92,6.1756,1.7076
25.9584,6.1755,1.7075
25.9968,6.1753,1.7073
26.0352,6.1752,1.7072
26.0736,6.175,1.707
26.112,6.1749,1.7069
26.1504,6.1747,1.7067
26.1888,6.1746,1.7066
26.2272,6.1744,1.7064
26.2656,6.1743,1.7063
26.304,6.1741,1.7061
26.3424,6.174,1.706
26.3808,6.1738,1.7058
26.4192,6.1736,1.7056
26.4576,6.1734,1.7054
26.496,6.1732,1.7052
26.5344,6.1731,1.7051
26.5728,6.1729,1.7049
26.6112,6.1727,1.7047
26.6496,6.1725,1.7045
26.688,6.1723,1.7043
26.7264,6.1722,1.7042
26.7648,6.1721,1.7041
26.8032,6.1719,1.7039
26.8416,6.1718,1.7038
26.88,6.1717,1.7037
26.9184,6.1716,1.7036
26.9568,6.1715,1.7035
26.9952,6.1714,1.7034
27.0336,6.1712,1.7032
27.072,6.1711,1.7031
27.1104,6.171,1.703
27.1488,6.1708,1.7028
27.1872,6.1706,1.7026
27.2256,6.1705,1.7025
27.264,6.1703,1.7023
27.3024,6.1701,1.7021
27.3408,6.1699,1.7019
27.3792,6.1696,1.7016
27.4176,6.1694,1.7014
27.456,6.1692,1.7012
27.4944,6.1689,1.7009
27.5328,6.1687,1.7007
27.5712,6.1684,1.7004
27.6096,6.1682,1.7002
27.648,6.168,1.7
27.6864,6.1677,1.6997
27.7248,6.1675,1.6995
27.7632,6.1673,1.6993
27.8016,6.167,1.699
27.84,6.1668,1.6988
27.8784,6.1666,1.6986
27.9168,6.1664,1.6984
27.9552,6.1662,1.6982
27.9936,6.166,1.698
28.032,6.1658,1.6978
28.0704,6.1656,1.6976
28.1088,6.1654,1.6974
28.1472,6.1652,1.6972
28.1856,6.165,1.697
28.224,6.1648,1.6968
28.2624,6.1646,1.6966
28.3008,6.1644,1.6964
28.3392,6.1642,1.6962
28.3776,6.164,1.696
28.416,6.1638,1.6958
28.4544,6.1636,1.6956
28.4928,6.1634,1.6954
28.5312,6.1633,1.6953
28.5696,6.1631,1.6951
28.608,6.163,1.695
28.6464,6.1628,1.6948
28.6848,6.1627,1.6947
28.7232,6.1626,1.6946
28.7616,6.1624,1.6944
28.8,6.1623,1.6943
28.8384,6.1621,1.6941
28.8768,6.162,1.694
28.9152,6.1618,1.6938
28.9536,6.1616,1.6936
28.992,6.1614,1.6934
29.0304,6.1613,1.6933
29.0688,6.1611,1.6931
29.1072,6.1609,1.6929
29.1456,6.1608,1.6928
29.184,6.1606,1.6926
29.2224,6.1604,1.6924
29.2608,6.1603,1.6923
29.2992,6.1601,1.6921
29.3376,6.1599,1.6919
29.376,6.1597,1.6917
29.4144,6.1595,1.6915
29.4528,6.1592,1.6912
29.4912,6.159,1.691
29.5296,6.1588,1.6908
29.568,6.1585,1.6905
29.6064,6.1583,1.6903
29.6448,6.1581,1.6901
29.6832,6.1579,1.6899
29.7216,6.1577,1.6897
29.76,6.1575,1.6895
29.7984,6.1573,1.6893
29.8368,6.1571,1.6891
29.8752,6.157,1.689
29.9136,6.1568,1.6888
29.952,6.1566,1.6886
29.9904,6.1564,1.6884
30.0288,6.1562,1.6882
30.0672,6.1561,1.6881
30.1056,6.1559,1.6879
30.144,6.1557,1.6877
30.1824,6.1555,1.6875
30.2208,6.1554,1.6874
30.2592,6.1552,1.6872
30.2976,6.155,1.687
30.336,6.1549,1.6869
30.3744,6.1547,1.6867
30.4128,6.1546,1.6866
30.4512,6.1545,1.6865
30.4896,6.1543,1.6863
30.528,6.1542,1.6862
30.5664,6.154,1.686
30.6048,6.1539,1.6859
30.6432,6.1536,1.6856
30.6816,6.1534,1.6854
30.72,6.1532,1.6852
30.7584,6.1529,1.6849
30.7968,6.1527,1.6847
30.8352,6.1524,1.6844
30.8736,6.1522,1.6842
30.912,6.1519,1.6839
30.9504,6.1517,1.6837
30.9888,6.1514,1.6834
31.0272,6.1512,1.6832
31.0656,6.151,1.683
31.104,6.1507,1.6827
31.1424,6.1505,1.6825
31.1808,6.1503,1.6823
31.2192,6.1501,1.6821
31.2576,6.1499,1.6819
31.296,6.1497,1.6817
31.3344,6.1495,1.6815
31.3728,6.1494,1.6814
31.4112,6.1492,1.6812
31.4496,6.1491,1.6811
31.488,6.149,1.681
31.5264,6.1489,1.6809
31.5648,6.1488,1.6808
31.6032,6.1488,1.6808
31.6416,6.1487,1.6807
31.68,6.1486,1.6806
31.7184,6.1485,1.6805
31.7568,6.1485,1.6805
31.7952,6.1484,1.6804
31.8336,6.1483,1.6803
31.872,6.1482,1.6802
31.9104,6.1481,1.6801
31.9488,6.148,1.68
31.9872,6.1479,1.6799
32.0256,6.1478,1.6798
32.064,6.1477,1.6797
32.1024,6.1476,1.6796
32.1408,6.1475,1.6795
32.1792,6.1474,1.6794
32.2176,6.1474,1.6794
32.256,6.1473,1.6793
32.2944,6.1472,1.6792
32.3328,6.1471,1.6791
32.3712,6.147,1.679
32.4096,6.1468,1.6788
32.448,6.1467,1.6787
32.4864,6.1466,1.6786
32.5248,6.1464,1.6784
32.5632,6.1462,1.6782
32.6016,6.1461,1.6781
32.64,6.1459,1.6779
32.6784,6.1458,1.6778
32.7168,6.1456,1.6776
32.7552,6.1454,1.6774
32.7936,6.1452,1.6772
32.832,6.145,1.677
32.8704,6.1448,1.6768
32.9088,6.1446,1.6766
32.9472,6.1445,1.6765
32.9856,6.1443,1.6763
33.024,6.1441,1.6761
33.0624,6.1439,1.6759
33.1008,6.1437,1.6757
33.1392,6.1436,1.6756
33.1776,6.1434,1.6754
33.216,6.1432,1.6752
33.2544,6.1431,1.6751
33.2928,6.1429,1.6749
33.3312,6.1428,1.6748
33.3696,6.1426,1.6746
33.408,6.1424,1.6744
33.4464,6.1423,1.6743
33.4848,6.1421,1.6741
33.5232,6.1419,1.6739
33.5616,6.1418,1.6738
33.6,6.1416,1.6736
33.6384,6.1414,1.6734
33.6768,6.1412,1.6732
33.7152,6.1411,1.6731
33.7536,6.1409,1.6729
33.792,6.1407,1.6727
33.8304,6.1406,1.6726
33.8688,6.1404,1.6724
33.9072,6.1402,1.6722
33.9456,6.1401,1.6721
33.984,6.1399,1.6719
34.0224,6.1398,1.6718
34.0608,6.1396,1.6716
34.0992,6.1394,1.6714
34.1376,6.1392,1.6712
34.176,6.139,1.671
34.2144,6.1388,1.6708
34.2528,6.1386,1.6706
34.2912,6.1384,1.6704
34.3296,6.1382,1.6702
34.368,6.138,1.67
34.4064,6.1379,1.6699
34.4448,6.1377,1.6697
34.4832,6.1375,1.6695
34.5216,6.1374,1.6694
34.56,6.1372,1.6692
34.5984,6.1371,1.6691
34.6368,6.1369,1.6689
34.6752,6.1367,1.6687
34.7136,6.1366,1.6686
34.752,6.1364,1.6684
34.7904,6.1362,1.6682
34.8288,6.136,1.668
34.8672,6.1358,1.6678
34.9056,6.1357,1.6677
34.944,6.1355,1.6675
34.9824,6.1353,1.6673
35.0208,6.1351,1.6671
35.0592,6.135,1.667
35.0976,6.1348,1.6668
35.136,6.1346,1.6666
35.1744,6.1344,1.6664
35.2128,6.1343,1.6663
35.2512,6.1341,1.6661
35.2896,6.1339,1.6659
35.328,6.1338,1.6658
35.3664,6.1337,1.6657
35.4048,6.1336,1.6656
35.4432,6.1334,1.6654
35.4816,6.1333,1.6653
35.52,6.1332,1.6652
35.5584,6.1331,1.6651
35.5968,6.133,1.665
35.6352,6.1328,1.6648
35.6736,6.1327,1.6647
35.712,6.1325,1.6645
35.7504,6.1324,1.6644
35.7888,6.1322,1.6642
35.8272,6.1321,1.6641
35.8656,6.1319,1.6639
35.904,6.1318,1.6638
35.9424,6.1316,1.6636
35.9808,6.1314,1.6634
36.0192,6.1313,1.6633
36.0576,6.1311,1.6631
36.096,6.1308,1.6628
36.1344,6.1306,1.6626
36.1728,6.1304,1.6624
36.2112,6.1302,1.6622
36.2496,6.13,1.662
36.288,6.1298,1.6618
36.3264,6.1296,1.6616
36.3648,6.1294,1.6614
36.4032,6.1292,1.6612
36.4416,6.1291,1.6611
36.48,6.1289,1.6609
36.5184,6.1287,1.6607
36.5568,6.1285,1.6605
36.5952,6.1284,1.6604
36.6336,6.1282,1.6602
36.672,6.128,1.66
36.7104,6.1279,1.6599
36.7488,6.1278,1.6598
